Pitcher Name,Pitch Type,PitcherThrows,RelSpeed,SpinRate,RelHeight,RelSide,Vertical Approach Angle (°),Extension,InducedVertBreak,Horizontal Break (in),ABS_Horizontal,ABS_RelSide,differential_break,Stuff+
"Wissman, Nick",Undefined,Right,,,,,,,,,,,,
"Witherspoon, Kyson",ChangeUp,Right,88.06,2201.35,5.82,2.15,-6.75,5.77,14.23,14.22,14.22,2.15,0.009999999999999787,73.49978869147306
"Witherspoon, Kyson",Curveball,Right,85.07,2373.71,5.7,2.07,-7.34,5.85,-1.97,-2.52,2.52,2.07,4.49,111.13660341533004
"Witherspoon, Kyson",Cutter,Right,89.32,2357.79,5.82,1.82,-6.68,5.75,10.69,3.1,3.1,1.82,7.59,83.53879941104606
"Witherspoon, Kyson",Fastball,Right,94.98,2358.54,5.97,1.71,-4.74,5.84,17.66,6.43,6.43,1.71,11.23,178.84224052101933
"Witherspoon, Kyson",FourSeamFastBall,Right,93.02,2397.84,6.01,2.3,-5.55,5.53,16.15,9.1,9.1,2.3,7.049999999999999,
"Witherspoon, Kyson",Slider,Right,84.55,2376.82,5.78,1.87,-7.45,5.46,1.97,-4.54,4.54,1.87,2.5700000000000003,84.85996726036471
"Witherspoon, Kyson",Splitter,Right,84.65,2351.05,5.78,2.1,-8.66,5.72,-3.89,-2.18,2.18,2.1,6.07,
"Witherspoon, Kyson",Undefined,Right,83.42,2289.36,5.53,-2.41,-6.95,5.15,6.42,3.81,3.81,2.41,2.61,
"Witherspoon, Malachi",Curveball,Right,78.94,2743.47,6.05,2.1,-9.5,5.73,-12.28,-12.83,12.83,2.1,25.11,162.20005126565852
"Witherspoon, Malachi",Cutter,Right,89.65,2732.62,5.92,2.26,-7.49,5.81,2.97,-4.77,4.77,2.26,1.7999999999999994,110.18526148496619
"Witherspoon, Malachi",Fastball,Right,95.39,2485.01,6.07,2.28,-5.07,6.26,15.23,8.78,8.78,2.28,6.450000000000001,134.32707490730328
"Witherspoon, Malachi",Slider,Right,86.82,2680.5,6.02,2.37,-7.56,5.68,-0.55,-7.22,7.22,2.37,7.77,113.85132715997892
"Witmener, Jack",Undefined,Right,75.87,2186.51,3.15,4.19,-4.85,6.35,4.78,0.68,0.68,4.19,4.1000000000000005,
"Witmer, Reilly",Curveball,Right,72.83,2115.6,5.07,1.73,-6.8,6.32,-3.65,-12.93,12.93,1.73,16.58,75.68538786042294
"Witmer, Reilly",Fastball,Right,89.9,2096.05,5.15,1.71,-5.25,6.58,15.98,13.13,13.13,1.71,2.8499999999999996,109.30330499534908
"Witmer, Reilly",Slider,Right,76.15,2161.39,5.02,1.77,-8.21,6.21,-1.75,-12.31,12.31,1.77,14.06,61.488008005135065
"Witt, Tanner",ChangeUp,Right,81.94,1879.92,6.62,1.95,-7.74,6.56,13.36,12.39,12.39,1.95,0.9699999999999989,65.87000975694485
"Witt, Tanner",Curveball,Right,76.55,2921.52,6.83,1.58,-11.39,6.02,-13.64,-12.89,12.89,1.58,26.53,131.67412045939943
"Witt, Tanner",Fastball,Right,90.75,2502.8,6.75,1.76,-5.91,6.38,17.23,7.3,7.3,1.76,9.93,103.64011787917416
"Witt, Tanner",Slider,Right,78.57,2587.36,6.89,1.99,-9.68,5.95,-1.79,-7.68,7.68,1.99,9.469999999999999,80.4762811438613
"Wittig, Joey",ChangeUp,Right,82.59,1849.26,5.36,1.3,-6.68,6.02,9.94,14.45,14.45,1.3,4.51,59.64511342552379
"Wittig, Joey",Other,Right,92.84,2112.87,5.49,1.27,-7.49,5.32,10.71,17.52,17.52,1.27,6.809999999999999,
"Wittig, Joey",Sinker,Right,90.83,2159.83,5.54,1.21,-6.16,5.48,9.57,16.76,16.76,1.21,7.190000000000001,90.21602512206248
"Wittig, Joey",Slider,Right,82.15,2599.8,5.52,1.02,-8.97,5.13,-4.66,-7.01,7.01,1.02,11.67,88.97677276940573
"Witzke, Collin",ChangeUp,Right,85.98,1860.04,5.96,0.88,-6.08,6.06,9.59,17.05,17.05,0.88,7.460000000000001,61.309785334243536
"Witzke, Collin",Cutter,Right,83.24,2198.52,5.87,0.83,-6.72,6.25,8.41,-3.46,3.46,0.83,4.95,64.39685304408873
"Witzke, Collin",Fastball,Right,92.87,2098.4,6.05,0.67,-4.76,6.23,18.4,9.51,9.51,0.67,8.889999999999999,118.33919163744339
"Witzke, Collin",FourSeamFastBall,Right,92.88,2134.11,5.86,0.65,-4.57,6.33,18.79,11.12,11.12,0.65,7.67,
"Witzke, Collin",Sinker,Right,89.27,1915.8,5.55,1.2,-6.54,5.5,8.09,19.01,19.01,1.2,10.920000000000002,91.33940437237662
"Witzke, Collin",Slider,Right,82.03,2227.26,5.81,0.89,-7.1,6.03,5.43,-7.9,7.9,0.89,2.4700000000000006,89.5243950784306
"Witzke, Collin",TwoSeamFastBall,Right,83.4,1781.19,5.77,0.65,-5.6,6.57,6.35,20.44,20.44,0.65,14.090000000000002,
"Witzke, Collin",Undefined,Right,,,,,,,,,,,,
"Wodell, Sean",ChangeUp,Right,77.0,2015.99,5.82,2.33,-6.77,5.14,13.08,11.29,11.29,2.33,1.790000000000001,70.0480640902805
"Wodell, Sean",Curveball,Right,66.69,2127.34,6.07,1.96,-10.55,4.76,-4.84,-9.81,9.81,1.96,14.65,70.57102711571075
"Wodell, Sean",Fastball,Right,80.5,2133.77,5.95,2.18,-6.21,5.27,14.92,17.03,17.03,2.18,2.110000000000001,51.080930630641774
"Wodell, Sean",Slider,Right,71.6,2076.59,5.9,2.25,-8.44,5.02,4.86,-2.19,2.19,2.25,2.6700000000000004,54.71153573110949
"Wofford, Otto",ChangeUp,Right,75.94,1901.89,5.5,2.16,-7.23,6.33,13.91,14.38,14.38,2.16,0.47000000000000064,65.80213342912349
"Wofford, Otto",Curveball,Right,75.34,2430.26,5.81,2.24,-8.33,5.23,-8.24,-5.72,5.72,2.24,13.96,121.81935398220784
"Wofford, Otto",Fastball,Right,90.92,2212.76,5.83,1.75,-4.44,6.2,16.9,11.03,11.03,1.75,5.869999999999999,77.93770283809698
"Wofford, Otto",FourSeamFastBall,Right,88.88,2204.71,5.65,1.87,-5.6,5.82,20.18,17.08,17.08,1.87,3.1000000000000014,
"Wofford, Otto",Sinker,Right,92.05,2316.71,5.94,1.8,-4.99,5.58,18.35,12.65,12.65,1.8,5.700000000000001,72.05940617802072
"Wofford, Otto",Slider,Right,73.26,2312.87,5.69,2.26,-10.45,5.41,-8.47,-6.01,6.01,2.26,14.48,52.80154186549716
"Wohleking, Nick",Fastball,Left,84.05,1969.59,5.09,-0.12,-5.99,5.74,8.75,0.56,0.56,0.12,8.19,114.79579195992116
"Wohleking, Nick",Sinker,Left,84.07,2028.43,5.49,-2.38,-6.19,5.83,11.13,-11.98,11.98,2.38,0.8499999999999996,76.32860908785341
"Wohleking, Nick",Slider,Left,73.81,2144.62,5.29,-2.22,-7.73,5.42,5.65,4.74,4.74,2.22,0.9100000000000001,59.199807820800146
"Wohleking, Nick",Undefined,Left,82.95,2253.62,5.46,1.75,-8.18,5.43,10.09,1.05,1.05,1.75,9.04,
"Wojartowicz, Andre",ChangeUp,Left,76.19,1865.86,6.43,-0.68,-8.38,5.58,13.64,-3.39,3.39,0.68,10.25,79.56641726089615
"Wojartowicz, Andre",Curveball,Left,74.07,1972.19,6.37,-0.55,-9.61,5.3,2.0,8.94,8.94,0.55,6.9399999999999995,80.46063727695369
"Wojartowicz, Andre",Cutter,Left,73.45,1881.82,6.37,-0.65,-8.41,5.43,-0.99,8.17,8.17,0.65,9.16,52.36379613188829
"Wojartowicz, Andre",Fastball,Left,85.91,2096.31,6.68,-0.08,-6.01,5.74,22.31,-3.1,3.1,0.08,19.209999999999997,113.97493484462665
"Wojartowicz, Andre",Slider,Left,74.54,1801.12,6.53,-0.37,-7.07,4.98,5.85,8.42,8.42,0.37,2.5700000000000003,88.37358913800728
"Wolfe, Austin",ChangeUp,Left,79.38,1586.4,5.66,-1.67,-6.16,5.18,8.12,-3.86,3.86,1.67,4.26,83.1111844961466
"Wolfe, Austin",Cutter,Left,79.69,1757.53,5.57,-1.67,-7.24,5.42,11.09,-0.95,0.95,1.67,10.14,88.40044757850396
"Wolfe, Austin",Fastball,Left,84.49,2158.77,5.77,-1.32,-6.32,5.56,10.41,-2.05,2.05,1.32,8.36,97.53355462808337
"Wolfe, Austin",Slider,Left,76.48,2554.43,5.7,-1.64,-7.63,5.03,-2.02,7.6,7.6,1.64,9.62,78.10212780300976
"Wolff, Dylan",ChangeUp,Right,80.45,1873.08,5.35,1.89,-6.15,5.51,14.72,13.82,13.82,1.89,0.9000000000000004,69.01168883547435
"Wolff, Dylan",Fastball,Right,86.07,2021.91,5.55,2.08,-4.76,6.08,17.93,6.22,6.22,2.08,11.71,118.31387491669518
"Wolff, Dylan",FourSeamFastBall,Right,86.57,2075.5,5.58,1.68,-5.03,5.93,18.21,5.95,5.95,1.68,12.260000000000002,
"Wolff, Dylan",Slider,Right,78.66,2568.37,5.34,2.36,-7.75,5.39,-1.76,-8.25,8.25,2.36,10.01,65.09734044653595
"Wolff, Dylan",Undefined,Right,77.63,2557.79,5.31,2.09,-6.29,5.32,-4.84,-8.75,8.75,2.09,13.59,
"Wolff, LJ",ChangeUp,Left,82.59,1600.4,5.63,-2.06,-9.02,5.24,6.89,-13.79,13.79,2.06,6.8999999999999995,92.57616251063092
"Wolff, LJ",Curveball,Left,78.19,2608.97,5.78,-2.01,-9.56,4.74,-6.78,13.86,13.86,2.01,20.64,113.55176753492582
"Wolff, LJ",Fastball,Left,86.29,2477.54,5.96,-1.84,-5.6,5.67,18.22,-8.02,8.02,1.84,10.2,100.61992644728386
"Wolff, LJ",Slider,Left,78.72,2665.3,5.8,-2.04,-8.6,4.83,-0.7,8.04,8.04,2.04,8.739999999999998,69.37775632284617
"Wolff, LJ",Undefined,Left,80.06,2349.18,5.7,-2.12,-7.38,5.33,6.64,-0.27,0.27,2.12,6.369999999999999,
"Wolff, Lj",ChangeUp,Undefined,82.35,1577.13,5.67,-1.99,-8.93,5.39,5.76,-14.66,14.66,1.99,8.9,77.1463796480461
"Wolff, Lj",Fastball,Undefined,85.75,2486.56,6.03,-1.73,-5.34,5.71,17.98,-6.39,6.39,1.73,11.59,112.97782482815944
"Wolff, Lj",Slider,Undefined,78.55,2682.31,5.82,-1.91,-8.5,4.85,0.63,6.29,6.29,1.91,5.66,84.89102440632296
"Wolver, Jacob",ChangeUp,Right,78.42,1853.52,5.67,1.23,-7.22,5.57,14.41,13.23,13.23,1.23,1.1799999999999997,74.22608689679701
"Wolver, Jacob",Fastball,Right,86.29,2124.6,6.0,0.96,-5.76,5.53,18.09,8.09,8.09,0.96,10.0,60.26090336508724
"Wolver, Jacob",Sinker,Right,86.47,1992.45,5.47,1.42,-7.59,5.29,6.33,15.57,15.57,1.42,9.24,76.54692469723066
"Wolver, Jacob",Slider,Right,76.81,2392.18,5.87,1.18,-9.03,5.13,0.86,-7.85,7.85,1.18,6.989999999999999,72.60839305205002
"Womble, Christian ",ChangeUp,Right,85.23,1802.19,5.25,1.87,-6.86,6.13,7.34,14.0,14.0,1.87,6.66,67.83599117527616
"Womble, Christian ",FourSeamFastBall,Right,90.92,2131.38,5.37,1.66,-4.68,6.13,17.46,11.02,11.02,1.66,6.440000000000001,
"Womble, Christian ",Other,Right,,,,,,,,,,,,
"Womble, Christian ",Slider,Right,79.98,2132.32,5.19,1.88,-7.21,6.04,2.56,-6.77,6.77,1.88,4.209999999999999,76.85931865868922
"Womble, Christian ",TwoSeamFastBall,Right,88.66,1983.21,5.24,1.85,-6.51,6.16,7.26,15.24,15.24,1.85,7.98,
"Wong, Blaze",ChangeUp,Right,78.2,1871.22,5.55,1.47,-7.58,6.12,9.1,18.33,18.33,1.47,9.229999999999999,58.01701026251319
"Wong, Blaze",Fastball,Right,85.05,2153.85,5.74,1.27,-5.63,6.14,16.14,9.95,9.95,1.27,6.190000000000001,100.3398835193806
"Wong, Blaze",Slider,Right,76.86,2184.33,5.58,1.51,-8.09,5.51,1.91,-2.09,2.09,1.51,0.17999999999999994,57.49320470280463
"Wong, Ian",ChangeUp,Right,73.03,1544.33,3.81,2.27,-7.22,4.95,4.12,16.69,16.69,2.27,12.57,66.35376759624535
"Wong, Ian",Fastball,Right,76.93,1949.3,3.77,2.75,-5.69,5.12,10.42,14.68,14.68,2.75,4.26,92.69990593423265
"Wong, Ian",Slider,Right,64.49,1939.4,4.03,2.72,-9.97,4.58,1.65,-19.27,19.27,2.72,17.62,81.08495261032243
"Wong, Ian",Undefined,Right,77.25,1959.36,4.31,2.67,-6.03,5.6,11.92,10.81,10.81,2.67,1.1099999999999994,
"Wong, Ryan",Curveball,Right,73.58,2462.52,6.27,1.35,-9.56,4.38,-11.25,-10.78,10.78,1.35,22.03,66.9997516614894
"Wong, Ryan",Fastball,Right,83.73,2554.38,6.38,1.33,-6.25,4.64,13.81,1.66,1.66,1.33,12.15,86.708027374113
"Wong, Ryan",Slider,Right,81.62,2669.2,6.46,1.4,-8.47,4.33,6.79,-5.63,5.63,1.4,1.1600000000000001,67.65956061747816
"Wood, Gage",ChangeUp,Right,85.8,1289.25,5.48,2.08,-5.5,6.14,10.47,10.68,10.68,2.08,0.20999999999999908,77.79557802334463
"Wood, Gage",Curveball,Right,79.78,2483.58,5.78,1.9,-9.55,5.69,-12.36,-11.0,11.0,1.9,23.36,137.1181150901788
"Wood, Gage",Cutter,Right,85.85,2396.26,5.62,2.09,-7.08,5.73,0.29,-5.18,5.18,2.09,4.89,82.96316477340399
"Wood, Gage",Fastball,Right,93.57,2181.33,5.53,2.02,-4.71,6.54,16.6,6.33,6.33,2.02,10.270000000000001,130.69494745776478
"Wood, Gage",FourSeamFastBall,Right,91.82,2155.57,5.72,2.3,-5.61,6.77,17.78,5.64,5.64,2.3,12.14,
"Wood, Gage",Sinker,Right,92.67,2096.0,5.54,2.15,-5.01,6.66,15.47,8.53,8.53,2.15,6.940000000000001,133.13494596488417
"Wood, Gage",Slider,Right,84.47,2491.34,5.6,2.09,-7.18,5.75,-1.81,-7.2,7.2,2.09,9.01,100.63410344830206
"Wood, Gage",Splitter,Right,85.25,1159.56,5.58,2.06,-6.92,5.8,3.93,9.97,9.97,2.06,6.040000000000001,
"Wood, Gage",Undefined,Right,,,,,,,,,,,,
"Wood, Grant",Curveball,Right,82.98,2753.98,5.86,1.99,-8.2,5.02,-1.62,-9.32,9.32,1.99,10.940000000000001,177.11128078157336
"Wood, Grant",Cutter,Right,86.66,2696.32,5.57,2.26,-7.09,5.01,4.7,-1.19,1.19,2.26,3.5100000000000002,102.10409217593335
"Wood, Grant",Fastball,Right,93.7,2282.22,5.6,2.31,-4.78,5.07,16.96,15.12,15.12,2.31,1.8400000000000016,111.17918199169188
"Wood, Grant",FourSeamFastBall,Right,93.41,2254.96,6.1,2.63,-5.41,5.96,15.12,16.04,16.04,2.63,0.9199999999999999,
"Wood, Grant",Other,Right,,,,,,,,,,,,
"Wood, Grant",Slider,Right,85.81,2746.03,5.71,2.37,-7.53,5.09,2.25,-4.34,4.34,2.37,2.09,94.72672107522001
"Wood, Jacob",Curveball,Right,76.72,2233.1,6.23,-0.19,-9.74,5.75,-2.67,-7.77,7.77,0.19,10.44,85.81740621645692
"Wood, Jacob",Fastball,Right,87.87,1984.08,6.24,-0.14,-5.98,6.56,20.39,1.61,1.61,0.14,18.78,89.38834410936532
"Wood, Jarryd",ChangeUp,Right,80.5,1740.31,5.34,3.23,-7.16,4.98,7.74,8.88,8.88,3.23,1.1400000000000006,84.48579975367781
"Wood, Jarryd",Fastball,Right,86.59,2041.65,5.34,3.12,-4.86,4.87,16.94,16.36,16.36,3.12,0.5800000000000018,62.23255628846673
"Wood, Jarryd",Slider,Right,75.9,2343.73,5.32,3.17,-8.0,4.51,1.66,-9.16,9.16,3.17,7.5,53.820165170781294
"Wood, Nolan",Fastball,Left,76.45,1986.09,5.57,-2.66,-7.7,5.23,9.69,-18.52,18.52,2.66,8.83,118.74783468703922
"Wood, Nolan",Slider,Left,65.92,1972.41,5.48,-2.67,-9.18,5.15,5.24,11.89,11.89,2.67,6.65,54.375004126826155
"Wood, Tyler",ChangeUp,Right,80.56,1801.62,5.88,2.77,-7.16,6.08,7.91,8.6,8.6,2.77,0.6899999999999995,85.51895938715771
"Wood, Tyler",Cutter,Right,79.53,2035.75,5.83,2.77,-7.73,5.89,5.87,-0.81,0.81,2.77,5.0600000000000005,54.16903666354869
"Wood, Tyler",Fastball,Right,89.22,2068.23,6.11,2.74,-5.98,5.66,14.29,13.38,13.38,2.74,0.9099999999999984,72.98388709113274
"Wood, Tyler",FourSeamFastBall,Right,89.2,1954.73,6.3,2.79,-4.86,5.72,16.53,13.76,13.76,2.79,2.7700000000000014,
"Wood, Tyler",Sinker,Right,89.28,1922.4,6.0,2.64,-6.38,6.22,13.6,16.8,16.8,2.64,3.200000000000001,121.31835227355437
"Wood, Tyler",Slider,Right,79.67,2057.61,5.89,2.85,-7.9,5.77,5.59,-2.79,2.79,2.85,2.8,62.13128344909216
"Wood, Tyler",TwoSeamFastBall,Right,88.6,1973.92,6.23,2.78,-7.03,5.87,11.53,17.91,17.91,2.78,6.380000000000001,
"Wood, Tyler",Undefined,Right,,,,,,,,,,,,
"Wood, Wil",ChangeUp,Left,76.98,1402.57,5.75,-2.14,-7.58,6.14,10.11,-8.58,8.58,2.14,1.5299999999999994,71.90044062619016
"Wood, Wil",Curveball,Left,70.61,2170.06,5.75,0.82,-9.89,5.84,-8.22,-1.67,1.67,0.82,9.89,59.340457095926546
"Wood, Wil",Fastball,Left,86.54,2021.96,5.98,-1.85,-5.81,6.07,19.08,-3.35,3.35,1.85,15.729999999999999,99.12661772356385
"Wood, Wil",Slider,Left,74.13,1902.29,5.59,0.74,-8.34,5.97,2.67,-5.66,5.66,0.74,2.99,48.84688943888959
"Woodall, JD",ChangeUp,Right,83.24,1880.29,5.44,1.93,-7.34,5.82,7.63,18.59,18.59,1.93,10.96,64.60448097182125
"Woodall, JD",Fastball,Right,89.05,2365.35,5.58,1.66,-5.4,6.36,16.79,6.35,6.35,1.66,10.44,97.68871339938998
"Woodall, JD",Slider,Right,78.08,2376.43,5.39,2.11,-4.93,5.36,3.92,-16.11,16.11,2.11,12.19,85.28728394185643
"Woodbury, Justin",ChangeUp,Left,83.66,1720.46,6.06,-1.34,-6.93,5.71,9.0,-10.35,10.35,1.34,1.3499999999999996,71.10849613574416
"Woodbury, Justin",Curveball,Left,77.86,2092.17,6.3,-0.91,-9.0,5.38,-10.46,5.85,5.85,0.91,16.310000000000002,135.19277644504083
"Woodbury, Justin",Fastball,Left,90.06,2276.52,6.26,-1.1,-5.64,5.62,19.12,-9.23,9.23,1.1,9.89,98.93661521135353
"Woodham, Colin",ChangeUp,Left,79.58,952.87,5.38,-1.16,-7.91,5.36,2.85,-8.07,8.07,1.16,5.220000000000001,116.54756428623611
"Woodham, Colin",Curveball,Left,77.29,2372.44,5.36,-1.05,-8.11,4.87,-0.22,5.74,5.74,1.05,5.96,114.79139906611447
"Woodham, Colin",Fastball,Left,85.03,2031.22,5.4,-1.12,-6.14,5.75,13.07,-9.21,9.21,1.12,3.8599999999999994,81.40577986547515
"Woodham, Colin",FourSeamFastBall,Left,85.5,2100.96,5.4,-1.15,-5.58,6.02,13.1,-10.72,10.72,1.15,2.379999999999999,
"Woodham, Colin",Sinker,Left,85.76,2057.48,5.38,-1.15,-5.96,6.04,13.1,-10.52,10.52,1.15,2.58,60.90865299691316
"Woodham, Colin",Slider,Left,78.32,2249.47,5.38,-1.2,-8.19,5.21,-0.09,5.79,5.79,1.2,5.88,65.32468273728757
"Woodham, Colin",Splitter,Left,78.8,935.64,5.37,-1.36,-8.07,5.16,9.79,-10.01,10.01,1.36,0.22000000000000064,
"Woodruff, Daemon",ChangeUp,Right,77.41,1348.23,5.93,2.12,-8.42,4.94,6.95,12.83,12.83,2.12,5.88,120.9868584330118
"Woodruff, Daemon",Fastball,Right,85.64,2102.99,5.91,2.07,-5.64,5.34,16.48,8.82,8.82,2.07,7.66,82.35414552441536
"Woodruff, Daemon",Slider,Right,76.23,2329.59,5.95,2.07,-7.58,4.74,5.91,-11.93,11.93,2.07,6.02,98.95359980233331
"Woodruff, Daemon",Undefined,Right,82.61,2121.99,6.14,1.7,-5.66,6.06,14.81,2.99,2.99,1.7,11.82,
"Woods, Eamonn",ChangeUp,Right,79.05,1628.26,5.45,0.38,-6.84,5.18,16.7,12.67,12.67,0.38,4.029999999999999,77.62340354153912
"Woods, Eamonn",Curveball,Right,76.61,2214.23,5.46,0.41,-9.32,4.86,-12.23,-4.73,4.73,0.41,16.96,83.26567754250598
"Woods, Eamonn",Fastball,Right,86.34,2152.28,5.49,0.4,-5.31,5.28,20.41,10.15,10.15,0.4,10.26,101.03860707142194
"Woods, Eamonn",Slider,Right,78.72,2248.64,5.41,0.54,-8.29,4.87,-1.76,-5.5,5.5,0.54,7.26,69.0637811725075
"Woods, Eamonn",TwoSeamFastBall,Right,84.83,2026.95,5.27,0.91,-5.77,5.35,19.49,22.84,22.84,0.91,3.3500000000000014,
"Woods, Kade",ChangeUp,Right,87.5,2539.89,5.7,1.71,-6.7,6.2,9.09,3.31,3.31,1.71,5.779999999999999,99.99084110870795
"Woods, Kade",Fastball,Right,90.23,2299.95,6.31,0.91,-4.78,6.31,16.03,3.03,3.03,0.91,13.000000000000002,133.03438983121717
"Woods, Kade",Slider,Right,82.01,2392.4,5.99,1.38,-7.62,5.57,1.35,-7.45,7.45,1.38,6.1,88.53687976517996
"Woods, Tyrone",ChangeUp,Right,81.66,1816.56,5.55,1.41,-6.8,5.31,15.9,10.81,10.81,1.41,5.09,65.30747535201856
"Woods, Tyrone",Fastball,Right,85.25,2167.67,5.62,1.35,-5.79,5.11,17.07,13.21,13.21,1.35,3.8599999999999994,75.98259349739688
"Woods, Tyrone",Slider,Right,76.87,2233.83,5.6,1.29,-8.34,5.04,6.62,-4.44,4.44,1.29,2.1799999999999997,87.59620213132897
"Woodward, Jarek",ChangeUp,Right,81.07,1676.35,6.64,1.27,-8.18,5.44,8.81,10.1,10.1,1.27,1.2899999999999991,71.22133473369618
"Woodward, Jarek",Curveball,Right,78.66,2170.85,6.58,0.99,-9.08,5.57,1.66,0.15,0.15,0.99,1.51,96.45047500292081
"Woodward, Jarek",Cutter,Right,79.33,2082.58,6.74,1.19,-8.69,5.75,4.18,0.46,0.46,1.19,3.7199999999999998,67.32707885769142
"Woodward, Jarek",Fastball,Right,90.24,2183.6,6.64,1.28,-5.88,5.87,16.47,8.94,8.94,1.28,7.529999999999999,89.15293761413707
"Woodward, Jarek",Sinker,Right,79.06,2179.13,6.43,1.54,-8.65,5.2,2.85,0.04,0.04,1.54,2.81,74.13704210572605
"Woodward, Jarek",Slider,Right,79.82,2085.51,6.62,1.28,-8.62,5.41,2.88,0.04,0.04,1.28,2.84,65.4806744557542
"Woodward, Owen",ChangeUp,Right,88.84,1543.21,5.95,1.51,-7.36,5.97,4.69,13.85,13.85,1.51,9.16,83.10674216171789
"Woodward, Owen",Curveball,Right,81.59,2697.17,5.89,1.88,-8.98,5.69,-5.72,-10.83,10.83,1.88,16.55,130.018243348904
"Woodward, Owen",Fastball,Right,93.3,2228.5,6.13,1.1,-5.37,6.16,17.63,8.61,8.61,1.1,9.02,109.31398653300697
"Woodward, Owen",Sinker,Right,89.14,1240.81,5.94,2.1,-7.69,5.81,1.59,8.87,8.87,2.1,7.279999999999999,88.18942052943346
"Woodward, Owen",Slider,Right,85.6,2591.06,5.98,0.91,-7.65,5.76,1.67,-5.63,5.63,0.91,3.96,106.14535439980095
"Woodward, Owen",Splitter,Right,88.29,1260.14,5.85,2.14,-8.0,5.87,1.51,8.22,8.22,2.14,6.710000000000001,
"Woodward, Owen",Undefined,Right,91.68,1985.57,5.94,1.85,-6.62,6.15,13.59,12.44,12.44,1.85,1.1500000000000004,
"Woody, Drew",ChangeUp,Left,75.22,1846.32,5.54,-0.76,-10.5,5.5,-7.75,4.78,4.78,0.76,12.530000000000001,96.12191742629629
"Woody, Drew",Curveball,Left,74.36,2000.93,5.54,-0.81,-5.47,5.27,-7.64,3.55,3.55,0.81,11.19,81.96399152032808
"Woody, Drew",Sinker,Left,84.12,1899.53,5.82,-0.41,-5.98,5.9,15.52,-10.08,10.08,0.41,5.4399999999999995,55.05152781102739
"Woody, Drew",TwoSeamFastBall,Left,84.57,1816.8,5.85,-0.34,-6.55,5.98,12.99,-6.92,6.92,0.34,6.07,
"Wooldridge, Braydon",ChangeUp,Left,79.56,1980.48,5.87,-1.52,-8.0,4.62,12.45,-17.26,17.26,1.52,4.810000000000002,63.990322005933805
"Wooldridge, Braydon",Curveball,Left,72.18,2314.19,5.9,-1.52,-10.42,3.93,-7.74,13.16,13.16,1.52,20.9,65.50008820436395
"Wooldridge, Braydon",Fastball,Left,84.87,2026.33,5.95,-1.45,-5.9,4.01,18.54,-11.94,11.94,1.45,6.6,223.9277358166158
"Wooldridge, Braydon",FourSeamFastBall,Left,85.65,2148.9,6.01,-1.48,-5.75,4.86,21.9,-15.14,15.14,1.48,6.759999999999998,
"Wooldridge, Braydon",TwoSeamFastBall,Left,85.37,2147.86,5.99,-1.47,-6.07,4.87,18.38,-21.6,21.6,1.47,3.2200000000000024,
"Woolfolk, Jay",ChangeUp,Right,86.49,1577.52,5.54,1.06,-6.97,5.56,8.17,10.85,10.85,1.06,2.6799999999999997,85.29012430055927
"Woolfolk, Jay",Curveball,Right,75.81,2150.37,5.78,1.62,-6.45,5.06,-5.82,-6.75,6.75,1.62,12.57,62.16414775578005
"Woolfolk, Jay",Cutter,Right,86.0,2328.23,5.54,1.18,-6.76,5.45,6.63,-3.33,3.33,1.18,3.3,70.57258297930284
"Woolfolk, Jay",Fastball,Right,92.83,2316.66,5.5,1.18,-4.93,5.8,15.86,12.54,12.54,1.18,3.3200000000000003,78.63587098422798
"Woolfolk, Jay",FourSeamFastBall,Right,92.04,2230.94,5.34,0.94,-5.36,5.61,9.91,16.71,16.71,0.94,6.800000000000001,
"Woolfolk, Jay",Sinker,Right,86.8,1349.25,5.58,0.77,-7.88,5.4,8.41,16.38,16.38,0.77,7.969999999999999,143.92326527884592
"Woolfolk, Jay",Slider,Right,84.01,2367.12,5.43,1.14,-7.13,5.2,2.32,-6.44,6.44,1.14,4.120000000000001,78.1812561450739
"Woolfolk, Jay",Splitter,Right,86.97,1276.83,5.56,1.36,-7.29,5.25,3.87,7.88,7.88,1.36,4.01,
"Woolridge, Chandler",ChangeUp,Right,78.12,1987.89,5.71,2.05,-7.43,6.57,10.68,14.91,14.91,2.05,4.23,68.58668300562111
"Woolridge, Chandler",Cutter,Right,82.32,2060.45,5.87,2.0,-5.25,6.52,16.56,2.21,2.21,2.0,14.349999999999998,79.21138741533385
"Woolridge, Chandler",Fastball,Right,86.48,2219.77,5.92,1.89,-4.67,6.64,19.34,9.33,9.33,1.89,10.01,95.67058537640713
"Woolridge, Chandler",Slider,Right,80.11,2299.85,5.91,2.0,-7.22,6.16,9.32,0.31,0.31,2.0,9.01,75.98164389731824
"Wooster, Caden",ChangeUp,Right,84.62,1664.96,6.23,2.48,-7.66,5.95,12.98,13.39,13.39,2.48,0.41000000000000014,70.5007587602766
"Wooster, Caden",Cutter,Right,91.95,2319.26,5.98,2.8,-6.44,6.43,17.01,0.38,0.38,2.8,16.630000000000003,80.39505857907217
"Wooster, Caden",Fastball,Right,91.33,2236.5,6.05,2.48,-5.17,6.58,15.96,9.63,9.63,2.48,6.33,111.67472290388115
"Wooster, Caden",FourSeamFastBall,Right,90.47,2229.67,6.11,2.67,-5.5,5.99,15.35,10.32,10.32,2.67,5.029999999999999,
